CustomerID,Country,State,City,Zip Code,Phone Number,Lat Long,Gender,Senior Citizen,Age,Birthday,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Number of Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Churn Reason,Name,Churn Score
9993-LHIEB,United States,California,Solana Beach,92075,555-344-1627,"33.001813, -117.263628",Male,No,19,8/2,Yes,No,67,Yes,No,,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,67.85,4627.65,0,4792,,Manuel Phillips,59
0266-CLZKZ,United States,California,San Marcos,92078,555-200-9072,"33.119028, -117.166036",Female,No,47,10/15,Yes,Yes,67,Yes,Yes,2,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.65,6717.9,0,6383,,Glenn Marietta,52
1215-FIGMP,United States,California,Los Angeles,90077,555-214-3857,"34.102084, -118.451629",Male,No,40,5/14,No,No,60,Yes,Yes,1,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.9,5450.7,0,6292,,Naomi Lucero,54
3977-QCRSL,United States,California,Warner Springs,92086,555-690-2108,"33.323705, -116.626907",Female,No,16,2/13,No,No,5,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,117.95,0,5020,,Jose Marshall,63
0017-DINOC,United States,California,Rancho Santa Fe,92091,555-702-6181,"32.99356, -117.207121",Male,No,44,9/2,No,No,54,No,No phone service,,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),45.2,2460.55,0,5435,,Wilma Balder,59
7639-OPLNG,United States,California,San Diego,92107,555-959-6206,"32.741852, -117.243453",Male,No,41,4/3,Yes,No,70,Yes,Yes,3,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.25,5731.85,0,5085,,Ola Hardin,56
1492-QGCLU,United States,California,San Diego,92109,555-416-6441,"32.787836, -117.232376",Male,No,55,4/13,Yes,Yes,53,Yes,Yes,1,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.7,4616.1,0,5957,,Joseph Vazquez,26
7328-OWMOM,United States,California,San Diego,92111,555-410-1268,"32.805518, -117.169052",Female,No,22,1/12,No,No,31,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,589.25,0,3086,,Robert Beech,58
4418-LZMSV,United States,California,San Diego,92113,555-948-6000,"32.697098, -117.116587",Male,No,20,7/21,Yes,Yes,13,Yes,No,,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.8,750.1,0,4749,,Stella Willian,52
5155-AZQPB,United States,California,San Diego,92114,555-993-2483,"32.707892, -117.05512",Female,No,15,3/20,Yes,Yes,28,Yes,Yes,3,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,1410.25,0,5250,,Mary Harvey,53
1087-GRUYI,United States,California,San Diego,92116,555-379-3658,"32.765299, -117.122565",Male,No,53,4/16,Yes,No,38,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,743.5,0,3756,,Henry Romeo,28
2546-KZAAT,United States,California,San Diego,92119,555-296-1857,"32.802959, -117.027095",Male,No,23,8/18,Yes,No,52,Yes,No,,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.4,3865.45,0,5211,,Charles Childs,29
0181-RITDD,United States,California,San Diego,92120,555-211-3648,"32.807867, -117.060993",Male,No,25,10/4,Yes,Yes,62,Yes,No,,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.15,6825.65,0,5298,,Robert Fitzgerald,44
7410-OIEDU,United States,California,Culver City,90230,555-950-6728,"33.993991, -118.39704",Male,No,18,11/29,No,No,10,Yes,No,,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.85,887.35,0,5983,,Ana Castellano,60
8272-ONJLV,United States,California,San Diego,92123,555-975-3845,"32.808814, -117.134694",Male,No,22,12/13,No,No,12,Yes,No,,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.7,1184,0,5527,,Kathleen Wright,69
1488-PBLJN,United States,California,San Diego,92124,555-961-2524,"32.827238, -117.089287",Female,No,31,8/19,Yes,Yes,72,Yes,Yes,5,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.85,8477.7,0,4055,,Nita Hummel,49
3778-FOAQW,United States,California,San Diego,92127,555-784-7860,"33.017518, -117.118456",Female,No,23,12/6,Yes,No,24,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,456.85,0,3573,,Edward Donahue,66
4452-ROHMO,United States,California,San Diego,92128,555-838-3077,"33.000269, -117.072093",Female,No,24,12/29,No,No,15,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,331.6,0,2722,,Terry Mckeeman,45
3090-LETTY,United States,California,San Diego,92130,555-778-6111,"32.957195, -117.202542",Male,No,50,1/6,No,Yes,2,Yes,Yes,4,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.95,134.6,0,3172,,Carl Stratton,32
5349-AZPEW,United States,California,San Diego,92131,555-114-7389,"32.89325, -117.087091",Female,No,23,1/31,Yes,Yes,5,No,No phone service,,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,125.5,0,2071,,Donna Watkins,51
9720-JJJOR,United States,California,San Ysidro,92173,555-523-1849,"32.555828, -117.040073",Male,No,31,9/5,Yes,No,41,Yes,No,,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.3,2511.3,0,4565,,Katherine Noel,54
8100-HZZLJ,United States,California,Indio,92201,555-834-9726,"33.713891, -116.237257",Female,No,24,7/1,No,Yes,43,Yes,No,,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.95,2737.05,0,4205,,Beth Knower,77
9919-YLNNG,United States,California,Malibu,90263,555-772-2977,"34.037037, -118.705803",Female,No,57,12/18,No,No,42,Yes,No,,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.8,4327.5,0,4005,,Darla Anderson,38
4445-ZJNMU,United States,California,Manhattan Beach,90266,555-651-9803,"33.889632, -118.39737",Male,No,28,7/27,No,No,9,Yes,Yes,1,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,918.75,0,3540,,Lucy Perez,34
7398-HPYZQ,United States,California,Beaumont,92223,555-252-5984,"33.946982, -116.977672",Male,No,46,1/26,Yes,No,71,Yes,Yes,4,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.55,6404,0,5007,,Roger Alexander,71
3546-GHEAE,United States,California,Blythe,92225,555-638-3916,"33.674583, -114.71612",Male,No,30,4/17,No,No,7,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.45,165.35,0,2600,,Matthew Carty,61
4767-HZZHQ,United States,California,Redondo Beach,90277,555-335-3072,"33.830453, -118.384565",Male,No,54,2/7,Yes,Yes,30,Yes,No,,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,0,5036,,Jason Satterfield,24
2550-QHZGP,United States,California,Calexico,92231,555-567-9059,"32.690654, -115.431225",Male,No,52,11/17,No,No,7,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,128.6,0,4271,,Eugene Cannon,40
7519-JTWQH,United States,California,Calipatria,92233,555-465-5500,"33.143826, -115.497485",Female,No,50,1/2,No,No,69,Yes,Yes,5,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.5,7455.45,0,4803,,Jo Bradstreet,40
2538-OIMXF,United States,California,Cathedral City,92234,555-196-4190,"33.829583, -116.474131",Female,No,18,9/17,No,Yes,1,No,No phone service,,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.7,24.7,0,3065,,Ryan Lambert,44
8543-MSDMF,United States,California,Coachella,92236,555-132-3424,"33.680031, -116.171678",Male,No,59,10/6,No,No,3,Yes,No,,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.4,206.15,0,5528,,Amy Lower,28
6067-NGCEU,United States,California,Topanga,90290,555-979-4455,"34.115192, -118.61017",Female,No,65,10/8,No,No,65,Yes,Yes,5,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107,0,5261,,Ruby Nelson,63
4872-JCVCA,United States,California,Desert Hot Springs,92241,555-526-3870,"33.832799, -116.250973",Female,No,51,1/22,Yes,No,71,No,No phone service,,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),47.6,3377.8,0,4795,,Joshua Carlson,32
5346-BZCHP,United States,California,Earp,92242,555-311-5488,"34.137742, -114.36514",Female,No,58,1/14,Yes,Yes,69,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,1346.2,0,6408,,Tina Bradford,80
5712-AHQNN,United States,California,Whittier,90601,555-679-2582,"34.007353, -118.033683",Female,No,45,10/11,No,No,43,Yes,No,,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,0,3826,,Connie Presto,35
3071-VBYPO,United States,California,Whittier,90604,555-148-2842,"33.929704, -118.01208",Male,No,43,8/19,Yes,Yes,3,Yes,No,,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,0,4648,,Austin Rottman,41
9445-ZUEQE,United States,California,Buena Park,90621,555-469-7049,"33.874224, -117.993368",Male,No,56,1/14,Yes,Yes,27,Yes,Yes,3,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,0,3796,,Connie Otero,60
0744-BIKKF,United States,California,Mecca,92254,555-221-5533,"33.543835, -115.993906",Male,No,34,5/17,No,No,72,Yes,Yes,4,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.65,6224.8,0,4621,,Sandra Ryan,23
2876-GZYZC,United States,California,Cerritos,90703,555-693-5953,"33.8681, -118.067402",Female,No,28,2/5,No,No,13,Yes,Yes,5,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,0,5886,,John Cook,50
5248-KWLAR,United States,California,Niland,92257,555-393-8361,"33.345825, -115.596574",Male,No,17,12/20,Yes,No,71,Yes,Yes,5,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.35,6325.25,0,6483,,Deborah Davis,59
7996-MHXLW,United States,California,Ocotillo,92259,555-673-8838,"32.698964, -115.886656",Female,No,36,7/1,No,No,66,Yes,Yes,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1683.6,0,6141,,Jenny Oleary,77
7833-PKIHD,United States,California,Palm Desert,92260,555-610-2438,"33.694501, -116.412711",Male,No,42,1/29,Yes,No,51,Yes,No,,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.4,3966.3,0,6385,,Patricia Embry,27
7061-OVMIM,United States,California,Palm Springs,92262,555-941-7082,"33.839989, -116.659215",Female,No,35,8/22,Yes,No,30,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,608.5,0,5203,,Thomas Look,40
7850-VWJUU,United States,California,Lakewood,90715,555-946-5827,"33.841027, -118.078097",Female,No,47,6/22,No,No,23,Yes,No,,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75,1778.5,0,2221,,Nathan Speece,69
1852-QSWCD,United States,California,Palo Verde,92266,555-661-1448,"33.3249, -114.758334",Male,No,50,7/26,Yes,Yes,64,Yes,Yes,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1514.85,0,6281,,Donna Jaramillo,51
6551-GNYDG,United States,California,Long Beach,90808,555-697-8157,"33.823943, -118.111335",Female,No,23,8/27,Yes,Yes,14,Yes,No,,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,0,2563,,Pat Haynes,55
3392-EHMNK,United States,California,Thermal,92274,555-157-8185,"33.53604, -116.119222",Female,No,45,9/13,Yes,Yes,67,Yes,Yes,5,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),94.1,6302.8,0,4803,,Richard Pike,68
5986-WWXDV,United States,California,Salton City,92275,555-405-4507,"33.28156, -115.955541",Male,No,16,8/31,No,No,39,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.35,779.2,0,2607,,Rocky Nicholas,38
3061-BCKYI,United States,California,Thousand Palms,92276,555-517-5127,"33.849263, -116.382778",Male,No,30,6/14,No,No,14,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,283.75,0,3854,,Donna Popham,61
9167-APMXZ,United States,California,Long Beach,90810,555-547-1818,"33.819814, -118.222416",Female,No,35,5/27,No,No,22,Yes,Yes,5,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,0,3549,,Trenton Doubet,70
7228-PAQPD,United States,California,Vidal,92280,555-887-8048,"34.264124, -114.717964",Female,No,20,8/18,No,No,14,Yes,No,,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.1,772.85,0,5718,,Lawrence Crooks,61
7746-QYVCO,United States,California,White Water,92282,555-603-2218,"33.972293, -116.654195",Male,No,49,3/9,Yes,No,16,Yes,No,,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.85,857.8,0,2464,,Walter Rondon,47
4482-EWFMI,United States,California,Arcadia,91006,555-244-9982,"34.137319, -118.029837",Female,No,34,10/31,No,No,2,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,0,3056,,Frances Trujillo,31
5947-SGKCL,United States,California,San Marino,91108,555-897-9211,"34.122671, -118.112911",Female,No,52,1/11,Yes,Yes,15,Yes,Yes,2,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,0,2721,,Dorine Peeples,51
3486-KHMLI,United States,California,Adelanto,92301,555-151-1591,"34.667815, -117.536183",Male,No,61,1/10,No,Yes,21,Yes,Yes,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.7,467.15,0,5403,,Warren Schenkel,39
6784-XYJAE,United States,California,Fort Irwin,92310,555-634-3061,"35.349241, -116.770281",Female,No,51,7/3,No,No,36,Yes,Yes,4,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.8,1941.5,0,4770,,Debra Arleth,71
3933-DQPWX,United States,California,Barstow,92311,555-412-1667,"34.965648, -117.001509",Female,No,24,12/18,No,No,50,No,No phone service,,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.7,1932.75,0,5174,,Mamie Sheridan,63
6661-EIPZC,United States,California,Grand Terrace,92313,555-878-2260,"34.029175, -117.307211",Female,No,61,4/9,Yes,Yes,48,No,No phone service,,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,1423.05,0,3194,,Arthur Macchiarella,42
8957-THMOA,United States,California,Big Bear City,92314,555-416-8618,"34.278967, -116.773825",Female,No,47,3/20,No,Yes,50,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,970.85,0,4263,,Craig Minter,59
2251-PYLPB,United States,California,Big Bear Lake,92315,555-690-9270,"34.242058, -116.89802",Male,No,30,2/7,Yes,No,72,Yes,Yes,5,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.55,5810.9,0,4766,,Ashley Martin,27
5555-RNPGT,United States,California,Bloomington,92316,555-511-1436,"34.059722, -117.39104",Male,No,57,7/10,No,Yes,10,Yes,Yes,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.8,223.9,0,5212,,Nicole Deubner,57
1057-FOGLZ,United States,California,Calimesa,92320,555-619-1651,"33.982787, -117.057627",Female,No,53,4/6,No,No,18,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,391.7,0,4333,,Andrea Kaelker,52
2604-IJPDU,United States,California,Encino,91316,555-558-6838,"34.150354, -118.518292",Female,No,29,9/17,Yes,No,20,Yes,No,,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,0,4382,,John Unnasch,71
6168-YBYNP,United States,California,Newhall,91321,555-969-8967,"34.370378, -118.504118",Male,No,40,2/1,No,No,59,Yes,Yes,5,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,0,6047,,Thomas Strawbridge,41
8544-GOQSH,United States,California,Pacoima,91331,555-312-1432,"34.255442, -118.421314",Female,No,40,1/2,No,No,14,Yes,No,,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,0,4400,,Albert Endicott,50
6227-FBDXH,United States,California,Essex,92332,555-595-2630,"34.9436, -115.287901",Male,No,54,6/6,Yes,No,69,Yes,Yes,3,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.45,0,4237,,Joseph Cole,74
7018-WBJNK,United States,California,San Fernando,91340,555-475-7704,"34.286131, -118.435969",Male,No,25,2/23,No,Yes,13,Yes,No,,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,0,5566,,Shirley Luther,78
9142-KZXOP,United States,California,Sylmar,91342,555-220-8347,"34.321621, -118.399841",Male,No,63,8/4,No,No,44,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,0,2053,,Ramona Stanley,23
4547-FZJWE,United States,California,Forest Falls,92339,555-268-4263,"34.067699, -116.903891",Male,No,49,12/7,Yes,No,55,Yes,No,,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45,3157,0,5712,,Eva Radcliffe,40
6496-JDSSB,United States,California,Oak Park,91377,555-595-9830,"34.19225, -118.776874",Female,No,26,6/1,No,No,8,Yes,No,,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80,624.6,0,2165,,Mathew Steier,24
0842-IWYCP,United States,California,Helendale,92342,555-857-5403,"34.757783, -117.33997",Female,No,22,1/9,No,No,46,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,0,2626,,Leigh Meehan,68
3521-HTQTV,United States,California,Hesperia,92345,555-494-8838,"34.361387, -117.337509",Male,No,52,2/28,No,No,34,Yes,Yes,5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.1,980.35,0,2026,,Mary Robinson,72
3744-ZBHON,United States,California,Highland,92346,555-170-6710,"34.129677, -117.154277",Female,No,29,9/13,No,No,3,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,65.95,0,4369,,Donald Patterson,53
3373-DIUUN,United States,California,Hinkley,92347,555-636-2306,"34.983808, -117.239306",Male,No,35,2/10,Yes,Yes,30,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.25,711.9,0,3047,,Amanda Beaudette,72
